date,open,close,high,low,volume
2019-08-12,0.6351351351351352,0.6621621621621621,0.6533333333333337,0.6394557823129251,0.04896041684316524
2019-08-13,0.6554054054054056,0.6621621621621621,0.6533333333333337,0.6598639455782315,0.03803322935827165
2019-08-14,0.6891891891891893,0.6756756756756759,0.6733333333333332,0.6938775510204082,0.04364765681340944
2019-08-15,0.648648648648649,0.6959459459459457,0.6733333333333332,0.6462585034013604,0.039310107879025856
2019-08-16,0.7027027027027025,0.6554054054054055,0.6733333333333332,0.6734693877551019,0.050136936188218385
2019-08-19,0.6418918918918918,0.635135135135135,0.6333333333333334,0.5918367346938773,0.23137115583679713
2019-08-20,0.6351351351351352,0.6013513513513513,0.6066666666666668,0.6122448979591837,0.15067128562845167
2019-08-21,0.6013513513513515,0.6081081081081079,0.5933333333333337,0.6054421768707484,0.042178373137368136
2019-08-22,0.621621621621622,0.5810810810810809,0.5933333333333337,0.5918367346938773,0.09136041694870828
2019-08-23,0.594594594594595,0.6013513513513513,0.5866666666666666,0.5918367346938773,0.059435396878658814
2019-08-26,0.5675675675675679,0.5743243243243242,0.566666666666667,0.5782312925170069,0.07012511837449688
2019-08-27,0.594594594594595,0.6013513513513513,0.5933333333333337,0.5918367346938773,0.13723931442354795
2019-08-28,0.6013513513513515,0.587837837837838,0.5800000000000001,0.5918367346938773,0.04785620625437366
2019-08-29,0.5878378378378377,0.6013513513513513,0.5800000000000001,0.5918367346938773,0.06126586804417001
2019-08-30,0.621621621621622,0.5810810810810809,0.5933333333333337,0.5918367346938773,0.08173567444487405
2019-09-02,0.594594594594595,0.5810810810810809,0.5800000000000001,0.5918367346938773,0.11230146972374688
2019-09-03,0.5810810810810811,0.587837837837838,0.566666666666667,0.5850340136054422,0.05681487713308321
2019-09-04,0.594594594594595,0.635135135135135,0.6133333333333333,0.5918367346938773,0.13800153946812624
2019-09-05,0.648648648648649,0.6554054054054055,0.6600000000000001,0.6530612244897956,0.20194197521712795
2019-09-06,0.6689189189189189,0.6689189189189186,0.6533333333333337,0.6666666666666666,0.070797473004509
2019-09-09,0.6891891891891893,0.6621621621621621,0.6733333333333332,0.6666666666666666,0.11962974831172309
2019-09-10,0.6689189189189189,0.6554054054054055,0.6466666666666665,0.6598639455782315,0.08949478969446129
2019-09-11,0.6756756756756754,0.6891891891891891,0.6733333333333332,0.6734693877551019,0.12357114273786216
2019-09-12,0.6959459459459459,0.702702702702703,0.6800000000000003,0.6938775510204082,0.06481629688211005
2019-09-16,0.7094594594594598,0.702702702702703,0.6866666666666669,0.7074829931972786,0.0721114453710233
2019-09-17,0.7027027027027025,0.6621621621621621,0.6800000000000003,0.6666666666666666,0.06859239122259563
2019-09-18,0.6756756756756754,0.6554054054054055,0.6533333333333337,0.6666666666666666,0.03163725474883472
2019-09-19,0.6689189189189189,0.6554054054054055,0.64,0.6530612244897956,0.02596215180206854
2019-09-20,0.6689189189189189,0.6756756756756759,0.6533333333333337,0.6598639455782315,0.07279633071775098
2019-09-23,0.6689189189189189,0.6418918918918922,0.6466666666666665,0.6394557823129251,0.08099582267903443
2019-09-24,0.648648648648649,0.6554054054054055,0.6466666666666665,0.6530612244897956,0.038453111726487806
2019-09-25,0.6554054054054056,0.6486486486486488,0.6466666666666665,0.6530612244897956,0.037209839761098734
2019-09-26,0.6689189189189189,0.6891891891891891,0.6733333333333332,0.6734693877551019,0.13131730711526454
2019-09-27,0.6959459459459459,0.6824324324324325,0.6866666666666669,0.6598639455782315,0.11377371549584654
2019-09-30,0.6824324324324327,0.6756756756756759,0.6999999999999998,0.6870748299319723,0.0792205498584542
2019-10-08,0.6689189189189189,0.6959459459459457,0.6866666666666669,0.6598639455782315,0.05856090713300217
2019-10-09,0.6824324324324327,0.7094594594594595,0.6999999999999998,0.6938775510204082,0.05671453392328998
2019-10-10,0.7162162162162163,0.702702702702703,0.6866666666666669,0.7074829931972786,0.017183287296744506
2019-10-11,0.7027027027027025,0.7499999999999999,0.7333333333333337,0.7142857142857139,0.09133516560500508
2019-10-14,0.7635135135135138,0.804054054054054,0.8133333333333331,0.7687074829931969,0.13771858576734558
2019-10-15,0.8040540540540541,0.804054054054054,0.7933333333333336,0.8027210884353743,0.049339544971173
2019-10-16,0.8310810810810811,0.804054054054054,0.8266666666666668,0.7891156462585032,0.07208200339666958
2019-10-17,0.8040540540540541,0.7972972972972974,0.7799999999999999,0.8027210884353743,0.01263236240729156
2019-10-18,0.8108108108108107,0.7702702702702703,0.8066666666666666,0.7823129251700679,0.059547410326766505
2019-10-21,0.7837837837837837,0.8513513513513514,0.8266666666666668,0.7891156462585032,0.11636333364696817
2019-10-22,0.8648648648648648,0.8648648648648647,0.8399999999999999,0.8435374149659862,0.046332596476155584
2019-10-23,0.8581081081081082,0.9054054054054056,0.8933333333333332,0.8639455782312925,0.09093903210453402
2019-10-24,0.9121621621621623,0.9391891891891893,0.9733333333333333,0.9183673469387754,0.14066862336373928
2019-10-25,0.9391891891891893,0.9797297297297302,0.9600000000000003,0.9047619047619044,0.1016986893185432
2019-10-28,1.0,0.9459459459459458,0.9799999999999999,0.9523809523809522,0.09670064590273406
2019-10-29,0.9527027027027025,0.9324324324324327,0.9466666666666667,0.931972789115646,0.05392567804863996
2019-10-30,0.9459459459459459,0.9594594594594598,0.9533333333333337,0.945578231292517,0.05691332964326472
2019-10-31,0.9797297297297296,0.9324324324324327,0.9466666666666667,0.9251700680272107,0.03470872819989
2019-11-01,0.9324324324324327,0.9527027027027031,0.9466666666666667,0.891156462585034,0.065167283837097
2019-11-04,0.9594594594594598,0.925675675675676,0.9466666666666667,0.945578231292517,0.047507981401441704
2019-11-05,0.9391891891891893,0.9391891891891893,0.9666666666666668,0.9387755102040811,0.123153612399963
2019-11-06,0.9391891891891893,0.9797297297297302,0.9666666666666668,0.945578231292517,0.08486502347151052
2019-11-07,0.9864864864864867,0.9594594594594598,0.9600000000000003,0.9659863945578226,0.04590535130349592
2019-11-08,0.9864864864864867,0.9054054054054056,0.9600000000000003,0.9183673469387754,0.09646129341562154
2019-11-11,0.8918918918918918,0.8378378378378376,0.8666666666666666,0.8435374149659862,0.06723244292370087
2019-11-12,0.8445945945945944,0.8581081081081081,0.846666666666667,0.8435374149659862,0.026792925211458436
2019-11-13,0.8581081081081082,0.8445945945945948,0.846666666666667,0.836734693877551,0.042847658951832734
2019-11-14,0.8445945945945944,0.8243243243243245,0.8333333333333334,0.836734693877551,0.018814998035340424
2019-11-15,0.8378378378378377,0.8513513513513514,0.8399999999999999,0.8435374149659862,0.03141913103696259
2019-11-18,0.8513513513513515,0.8716216216216219,0.846666666666667,0.8503401360544214,0.023743625885449406
2019-11-19,0.8716216216216214,0.8918918918918918,0.8666666666666666,0.8775510204081629,0.038190299438593055
2019-11-20,0.8851351351351352,0.8581081081081081,0.8666666666666666,0.8707482993197276,0.012727328467389037
2019-11-21,0.8445945945945944,0.8108108108108112,0.8200000000000003,0.8163265306122447,0.07266191289939986
2019-11-22,0.8175675675675679,0.7972972972972974,0.8000000000000002,0.8163265306122447,0.046957179429311574
2019-11-25,0.8108108108108107,0.8783783783783785,0.8666666666666666,0.8163265306122447,0.1142843934609722
2019-11-26,0.8986486486486485,0.8918918918918918,0.8933333333333332,0.8979591836734692,0.08239350093906975
2019-11-27,0.9054054054054056,0.9121621621621622,0.8933333333333332,0.8979591836734692,0.025842790675114222
2019-11-28,0.9121621621621623,0.8851351351351352,0.8866666666666667,0.891156462585034,0.016696678357831528
2019-11-29,0.8783783783783786,0.8513513513513514,0.8866666666666667,0.8707482993197276,0.03999114796289877
2019-12-02,0.8648648648648648,0.8648648648648647,0.8533333333333335,0.8775510204081629,0.02468481615216377
2019-12-03,0.8648648648648648,0.8513513513513514,0.846666666666667,0.8503401360544214,0.016106622940829287
2019-12-04,0.8581081081081082,0.831081081081081,0.8266666666666668,0.836734693877551,0.03135776733067553
2019-12-05,0.8513513513513515,0.8378378378378376,0.8333333333333334,0.8435374149659862,0.01965770890192325
2019-12-06,0.8445945945945944,0.8243243243243245,0.8266666666666668,0.8231292517006799,0.045356649268401224
2019-12-09,0.8243243243243246,0.8175675675675678,0.8066666666666666,0.8095238095238094,0.046108013294098874
2019-12-10,0.8175675675675679,0.7905405405405408,0.7866666666666671,0.8027210884353743,0.03540880636838653
2019-12-11,0.8040540540540541,0.8243243243243245,0.8000000000000002,0.8027210884353743,0.04811009612072296
2019-12-12,0.8310810810810811,0.8175675675675678,0.8066666666666666,0.8231292517006799,0.029690322369418102
2019-12-13,0.8513513513513515,0.8716216216216219,0.846666666666667,0.8435374149659862,0.07882592975798344
2019-12-16,0.8716216216216214,0.8445945945945948,0.8399999999999999,0.8503401360544214,0.07187166264471025
2019-12-17,0.8581081081081082,0.8851351351351352,0.8866666666666667,0.8435374149659862,0.15366319171735826
2019-12-18,0.8851351351351352,0.9054054054054056,0.9133333333333334,0.891156462585034,0.10824774673289816
2019-12-19,0.9121621621621623,0.9459459459459458,0.9333333333333336,0.9251700680272107,0.09345409366763348
2019-12-20,0.9459459459459459,0.9527027027027031,0.9333333333333336,0.9387755102040811,0.054228431996065495
2019-12-23,0.9527027027027025,0.9121621621621622,0.9199999999999999,0.9183673469387754,0.05336896196812438
2019-12-24,0.9054054054054056,0.898648648648649,0.8866666666666667,0.9047619047619044,0.010580139067275585
2019-12-25,0.9054054054054056,0.8783783783783785,0.8800000000000002,0.8979591836734692,0.018923660323425216
2019-12-26,0.8986486486486485,0.898648648648649,0.8800000000000002,0.891156462585034,0.02847515460336857
2019-12-27,0.8986486486486485,0.925675675675676,0.9266666666666671,0.9115646258503396,0.06276401640095024
2019-12-30,0.9189189189189189,0.9189189189189189,0.8933333333333332,0.8843537414965982,0.130280531479291
2019-12-31,0.9121621621621623,0.9121621621621622,0.9066666666666668,0.9047619047619044,0.07094570385406787
2020-01-02,0.9459459459459459,0.9729729729729729,0.9866666666666669,0.9523809523809522,0.15068571796882113
2020-01-03,0.9797297297297296,0.9864864864864867,0.9799999999999999,0.9863945578231289,0.08116145804875241
2020-01-06,0.9729729729729729,0.9729729729729729,1.0,0.9795918367346937,0.14359374574080522
2020-01-07,0.9864864864864867,1.0,0.9933333333333335,1.0,0.05140714011918774
2020-01-08,0.9729729729729729,0.9324324324324327,0.9466666666666667,0.945578231292517,0.08649410319655784
2020-01-09,0.9662162162162163,0.9324324324324327,0.9400000000000001,0.931972789115646,0.06897726455649023
2020-01-10,0.9391891891891893,0.9324324324324327,0.9199999999999999,0.9183673469387754,0.03546931968000378
2020-01-13,0.9324324324324327,0.9459459459459458,0.9199999999999999,0.9251700680272107,0.04484149664752783
2020-01-14,0.9459459459459459,0.9527027027027031,0.9400000000000001,0.9523809523809522,0.0681845463085741
2020-01-15,0.9527027027027025,0.9121621621621622,0.9266666666666671,0.9251700680272107,0.06156347424678605
2020-01-16,0.9121621621621623,0.8581081081081081,0.8933333333333332,0.8707482993197276,0.17932515336067473
2020-01-17,0.8716216216216214,0.8716216216216219,0.86,0.8775510204081629,0.04060466990317075
2020-01-20,0.8716216216216214,0.8851351351351352,0.8733333333333336,0.8775510204081629,0.04009286760200932
2020-01-21,0.8783783783783786,0.8378378378378376,0.8533333333333335,0.8503401360544214,0.07360758790559323
2020-01-22,0.8378378378378377,0.8513513513513514,0.8266666666666668,0.8163265306122447,0.06112654449055968
2020-01-23,0.8378378378378377,0.804054054054054,0.8200000000000003,0.8095238095238094,0.1213489925601651
2020-02-03,0.5270270270270271,0.6013513513513513,0.6866666666666669,0.5374149659863944,0.3465542147891278
2020-02-04,0.5878378378378377,0.6554054054054055,0.6533333333333337,0.5782312925170069,0.29054358328941565
2020-02-05,0.6554054054054056,0.6486486486486488,0.6466666666666665,0.6190476190476188,0.16405035925977415
2020-02-06,0.6621621621621623,0.6554054054054055,0.6533333333333337,0.6326530612244899,0.18937869645271585
2020-02-07,0.6418918918918918,0.6148648648648651,0.6133333333333333,0.6054421768707484,0.1526769187687911
2020-02-10,0.6013513513513515,0.6013513513513513,0.5866666666666666,0.5918367346938773,0.1131147755896573
2020-02-11,0.6148648648648648,0.6283783783783784,0.6133333333333333,0.6122448979591837,0.1200555859635607
2020-02-12,0.6351351351351352,0.6283783783783784,0.6133333333333333,0.6190476190476188,0.12460669992297482
2020-02-13,0.6283783783783786,0.5945945945945947,0.6000000000000002,0.6054421768707484,0.12095245991199823
2020-02-14,0.594594594594595,0.6081081081081079,0.5933333333333337,0.5986394557823126,0.07222340671985279
2020-02-17,0.6081081081081082,0.6486486486486488,0.6266666666666669,0.6122448979591837,0.13324548459484384
2020-02-18,0.6418918918918918,0.6283783783783784,0.6200000000000004,0.6326530612244899,0.10832819642153232
2020-02-19,0.6283783783783786,0.6418918918918922,0.6333333333333334,0.6394557823129251,0.12472262081694674
2020-02-20,0.648648648648649,0.6621621621621621,0.6466666666666665,0.6326530612244899,0.19162457449038453
2020-02-21,0.6554054054054056,0.6486486486486488,0.6466666666666665,0.6530612244897956,0.14124137929944977
2020-02-24,0.648648648648649,0.6148648648648651,0.6266666666666669,0.6258503401360541,0.11571179856076937
2020-02-25,0.594594594594595,0.5945945945945947,0.5800000000000001,0.5986394557823126,0.14663867544993384
2020-02-26,0.5810810810810811,0.5945945945945947,0.5933333333333337,0.5782312925170069,0.17002919259527646
2020-02-27,0.594594594594595,0.587837837837838,0.5800000000000001,0.5986394557823126,0.14027109326648837
2020-02-28,0.5743243243243246,0.5202702702702702,0.5533333333333333,0.523809523809524,0.30865388060578663
2020-03-02,0.5270270270270271,0.5608108108108111,0.5400000000000004,0.5306122448979591,0.15484771502410102
2020-03-03,0.5743243243243246,0.5743243243243242,0.566666666666667,0.5714285714285711,0.16787326984357875
2020-03-04,0.5743243243243246,0.5810810810810809,0.5599999999999999,0.5782312925170069,0.06609345438609583
2020-03-05,0.594594594594595,0.6283783783783784,0.6066666666666668,0.5918367346938773,0.2310113346929133
2020-03-06,0.6081081081081082,0.5945945945945947,0.5866666666666666,0.5986394557823126,0.11791399051336512
2020-03-09,0.5540540540540541,0.5270270270270268,0.5333333333333332,0.5374149659863944,0.19531683773101927
2020-03-10,0.5202702702702704,0.5608108108108111,0.5466666666666669,0.5306122448979591,0.1640226079910288
2020-03-11,0.5608108108108107,0.533783783783784,0.5466666666666669,0.5510204081632654,0.0956096802949558
2020-03-12,0.5270270270270271,0.5135135135135135,0.5133333333333336,0.517006802721088,0.1602208102195551
2020-03-13,0.4324324324324327,0.466216216216216,0.4799999999999998,0.4217687074829931,0.20511660691962058
2020-03-16,0.47297297297297297,0.43243243243243235,0.49333333333333346,0.4285714285714283,0.20910152945237614
2020-03-17,0.4324324324324327,0.43243243243243235,0.45333333333333375,0.41496598639455784,0.16981415702610347
2020-03-18,0.4459459459459459,0.39189189189189205,0.43333333333333357,0.4081632653061226,0.12342385639779822
2020-03-19,0.398648648648649,0.3108108108108109,0.38000000000000017,0.28571428571428553,0.19684868255643503
2020-03-20,0.3378378378378377,0.3716216216216216,0.3733333333333337,0.3333333333333333,0.13183266981387257
2020-03-23,0.3243243243243245,0.3108108108108109,0.3200000000000003,0.3197278911564629,0.07088971729747658
2020-03-24,0.3378378378378377,0.3986486486486487,0.38000000000000017,0.3469387755102038,0.14680533011682026
2020-03-25,0.4391891891891893,0.439189189189189,0.41999999999999993,0.4013605442176868,0.14835740542808146
2020-03-26,0.4121621621621623,0.439189189189189,0.4466666666666666,0.4081632653061226,0.0840183471776087
2020-03-27,0.46621621621621634,0.45945945945945943,0.4666666666666668,0.4557823129251698,0.09840752749664822
2020-03-30,0.4459459459459459,0.466216216216216,0.46000000000000024,0.43537414965986415,0.11744223995246744
2020-03-31,0.47297297297297297,0.41891891891891914,0.46000000000000024,0.41496598639455784,0.10123661241717004
2020-04-01,0.4256756756756761,0.4256756756756757,0.426666666666667,0.4217687074829931,0.038847936862827566
2020-04-02,0.41891891891891886,0.44594594594594616,0.426666666666667,0.4081632653061226,0.05651731294601409
2020-04-03,0.4324324324324327,0.4121621621621619,0.41999999999999993,0.41496598639455784,0.04535713244719089
2020-04-07,0.4459459459459459,0.4256756756756757,0.426666666666667,0.4217687074829931,0.09636148548389617
2020-04-08,0.41891891891891886,0.4121621621621619,0.40000000000000036,0.41496598639455784,0.04020576337660249
2020-04-09,0.41891891891891886,0.4054054054054053,0.40000000000000036,0.41496598639455784,0.015087005613909823
2020-04-10,0.4121621621621623,0.39189189189189205,0.39333333333333326,0.4013605442176868,0.03544336499604502
2020-04-13,0.39189189189189183,0.38513513513513487,0.3866666666666667,0.3945578231292516,0.02510906813726034
2020-04-14,0.398648648648649,0.3986486486486487,0.3866666666666667,0.4013605442176868,0.0274729157469691
2020-04-15,0.398648648648649,0.4054054054054053,0.3866666666666667,0.4013605442176868,0.032751559992931
2020-04-16,0.398648648648649,0.3986486486486487,0.3866666666666667,0.4013605442176868,0.012130019486365304
2020-04-17,0.4121621621621623,0.41891891891891914,0.4133333333333334,0.4081632653061226,0.06942384780477856
2020-04-20,0.41891891891891886,0.3986486486486487,0.40000000000000036,0.41496598639455784,0.04048677427849325
2020-04-21,0.398648648648649,0.3716216216216216,0.38000000000000017,0.3809523809523811,0.05207984095730655
2020-04-22,0.371621621621622,0.37837837837837823,0.36666666666666653,0.36734693877551006,0.02691544254629791
2020-04-23,0.3851351351351352,0.364864864864865,0.36000000000000004,0.36734693877551006,0.04009478519157107
2020-04-24,0.3648648648648648,0.35135135135135115,0.34666666666666696,0.36054421768707484,0.01106454218997489
2020-04-27,0.35810810810810817,0.37837837837837823,0.3733333333333337,0.36734693877551006,0.051823378058863424
2020-04-28,0.3851351351351352,0.39189189189189205,0.38000000000000017,0.36054421768707484,0.07973340170797788
2020-04-29,0.39189189189189183,0.41891891891891914,0.40000000000000036,0.38775510204081637,0.054999711391006595
2020-04-30,0.4256756756756761,0.43243243243243235,0.41999999999999993,0.4285714285714283,0.040701210705967064
2020-05-06,0.40540540540540565,0.39189189189189205,0.38000000000000017,0.38775510204081637,0.08943697630188957
2020-05-07,0.39189189189189183,0.38513513513513487,0.3733333333333337,0.3945578231292516,0.01955417755242921
2020-05-08,0.39189189189189183,0.38513513513513487,0.38000000000000017,0.3945578231292516,0.04974622353361185
2020-05-11,0.398648648648649,0.4121621621621619,0.39333333333333326,0.4013605442176868,0.04825390525412321
2020-05-12,0.4121621621621623,0.4054054054054053,0.40000000000000036,0.4081632653061226,0.03865771651598068
2020-05-13,0.40540540540540565,0.4054054054054053,0.3866666666666667,0.4081632653061226,0.0
2020-05-14,0.40540540540540565,0.38513513513513487,0.3866666666666667,0.3945578231292516,0.0214485005849165
2020-05-15,0.39189189189189183,0.37837837837837823,0.38000000000000017,0.38775510204081637,0.03384613809743408
2020-05-18,0.3851351351351352,0.38513513513513487,0.36666666666666653,0.3809523809523811,0.031923296592314535
2020-05-19,0.40540540540540565,0.3986486486486487,0.3866666666666667,0.4013605442176868,0.06768879478664977
2020-05-20,0.398648648648649,0.3986486486486487,0.38000000000000017,0.4013605442176868,0.02616463564675251
2020-05-21,0.40540540540540565,0.38513513513513487,0.3866666666666667,0.4013605442176868,0.021322963172563908
2020-05-22,0.39189189189189183,0.35135135135135115,0.3733333333333337,0.36734693877551006,0.07373650252760781
2020-05-25,0.3648648648648648,0.37837837837837823,0.36666666666666653,0.36054421768707484,0.04191342309844573
2020-05-26,0.39189189189189183,0.3716216216216216,0.3733333333333337,0.38775510204081637,0.031002520839541116
2020-05-27,0.3783783783783786,0.3986486486486487,0.3866666666666667,0.38775510204081637,0.05375131352889242
2020-05-28,0.40540540540540565,0.43243243243243235,0.41999999999999993,0.41496598639455784,0.07571261974623095
2020-05-29,0.41891891891891886,0.3986486486486487,0.40000000000000036,0.4013605442176868,0.05893385729498981
2020-06-01,0.4121621621621623,0.4256756756756757,0.4066666666666669,0.41496598639455784,0.04149444406448851
2020-06-02,0.4256756756756761,0.44594594594594616,0.426666666666667,0.4217687074829931,0.08167921563353528
2020-06-03,0.45945945945945976,0.44594594594594616,0.46000000000000024,0.4557823129251698,0.06631629392295507
2020-06-04,0.45945945945945976,0.439189189189189,0.4400000000000001,0.4489795918367346,0.01744997509868782
2020-06-05,0.45270270270270313,0.45945945945945943,0.4466666666666666,0.44217687074829937,0.04557656872474903
2020-06-08,0.47297297297297297,0.4797297297297299,0.47333333333333333,0.4693877551020409,0.09688902176707087
2020-06-09,0.4864864864864868,0.4932432432432431,0.48666666666666697,0.48979591836734715,0.052980349250553276
2020-06-10,0.5067567567567566,0.4999999999999997,0.48666666666666697,0.5034013605442176,0.06259320135460712
2020-06-11,0.5067567567567566,0.4999999999999997,0.5,0.49659863945578236,0.12295978459825693
